Subscription,Resource Group,VM Name,Change Tracking Enabled
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod04,NLAW2SVPXVDP232,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod04,NLAW2SVPXVDP233,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod04,NLAW2SVPXVDP234,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod04,NLAW2SVPXVDP235,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod04,NLAW2SVPXVDP236,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod04,NLAW2SVPXVDP237,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod04,NLAW2SVPXVDP238,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod04,NLAW2SVPXVDP240,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod04,NLAW2SVPXVDP242,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod04,NLAW2SVPXVDP243,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod04,NLAW2SVPXVDP244,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod04,NLAW2SVPXVDP245,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod04,NLAW2SVPXVDP246,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod04,NLAW2SVPXVDP248,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod04,NLAW2SVPXVDP249,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod05,NLAW2SVPXSHD002,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod05,NLAW2SVPXSHD004,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod05,NLAW2SVUXSHD005,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod05,NLAW2SVUXSHD006,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-nlaw2-citrix-infrastruture-virtualdesktops-prod05,NLAW2SVUXSHD007,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-NLAW2-CitrixTroubleshoot,nlaw2citrixtest,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-CloudConnectors-Prod,USAE2SVPXCCC001,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-CloudConnectors-Prod,USAE2SVPXCCC002,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-CloudConnectors-Prod,USAE2SVPXCCC003,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-FAS-Prod,USAE2SVPXFAS001,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-FAS-Prod,USAE2SVPXFAS002,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-Storage-Prod,USAE2SVPXDFS001,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-Storage-Prod,USAE2SVPXDFS002,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-Storage-Prod,USAE2SVPXDFS003,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-MasterImages-Prod,USAE2SVPGICN000,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-MasterImages-Prod,USAE2SVPXCLB000,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-MasterImages-Prod,USAE2SVPXERP000,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-MasterImages-Prod,USAE2SVPXGEN000,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-MasterImages-Prod,usae2svpxgigen0,Yes
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-MasterImages-Prod,USAE2SVPXVDP000,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-MasterImages-Prod,USAE2SVPXVDP100,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-MasterImages-Prod,USAE2SVPXWPS000,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastruture-MasterImages-Gov-Prod,USAE2SVGXVDP000,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXCLB004,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP001,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP003,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP004,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP006,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP009,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP010,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP011,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP013,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP014,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP016,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP018,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP019,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP020,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP022,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP024,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP025,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP027,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP028,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP029,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP030,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP031,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP032,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP033,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP034,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXERP035,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXGEN021,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXGEN024,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXGEN025,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXGEN026,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXGEN027,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXGEN028,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXWPS011,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXWPS012,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXWPS013,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXWPS014,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXWPS015,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXWPS016,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXWPS017,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXWPS018,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXWPS019,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Prod,USAE2SVPXWPS020,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Non-Prod,Preparati-tbjby,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Non-Prod,usae2svuxcn001,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Non-Prod,USAE2SVUXERP007,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Non-Prod,USAE2SVUXGEN005,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Non-Prod,USAE2SVUXWPS004,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Non-Prod,USAE2SVUXWPS005,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Gov-Prod,USAE2SVPGXSHD02,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Gov-Prod,USAE2SVPGXSHD03,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Gov-Non-Prod,USAE2SVUGXSHD01,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-China-Prod,usae2svpxcn002,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-China-Prod,usae2svpxcn003,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-China-Prod,usae2svpxcn005,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-Solumina-Gov-Prod,USAE2SVGSVAAD,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-Solumina-Gov-Prod,USAE2SVGSVDPOC,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-usae2-citrix-infrastructure-virtualhosts-aad-nonprod,usae2svptipq002,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-usae2-citrix-infrastructure-virtualhosts-entra-test,usae2svtaad00,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,rg-usae2-citrix-infrastructure-virtualhosts-entra-test,usae2svtaad002,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-MasterImages-Dev,usae2duxwco01,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-Citrix-Infrastructure-VirtualHosts-Entra-Test-2,usae2dtaad01,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-RDS-Broker,usae2prdbrk01,No
Sub-Moog-Commercial-EndUserVirtualization-Prod,RG-USAE2-RDS-Broker,usae2prdbrk02,No
Sub-Moog-Core-Networking,RG-GBAZ2-Core-Networking-Firewall-Hub,gbaz2pcnpfw01,No
Sub-Moog-Core-Networking,RG-GBAZ2-Core-Networking-Firewall-Hub,gbaz2pcnpfw02,No
Sub-Moog-Core-Networking,RG-GBAZ2-Core-Networking-VCE-Hub,gbaz2pcnvce01,No
Sub-Moog-Core-Networking,RG-GBAZ2-Core-Networking-VCE-Hub,gbaz2pcnvce02,No
Sub-Moog-Core-Networking,RG-GBAZ1-Core-Networking-Firewall-Hub,gbaz1pcnpfw01,No
Sub-Moog-Core-Networking,RG-GBAZ1-Core-Networking-Firewall-Hub,gbaz1pcnpfw02,No
Sub-Moog-Core-Networking,RG-GBAZ1-Core-Networking-VCE-Hub,gbaz1pcnvce01,No
Sub-Moog-Core-Networking,RG-GBAZ1-Core-Networking-VCE-Hub,gbaz1pcnvce02,No
Sub-Moog-Core-Networking,RG-DEAZ1-Networking-Core-Firewall-Hub,deaz1pcnpfw01,No
Sub-Moog-Core-Networking,RG-DEAZ1-Networking-Core-Firewall-Hub,deaz1pcnpfw02,No
Sub-Moog-Core-Networking,RG-DEAZ1-Networking-Core-VCE-Hub,deaz1pcnvce01,No
Sub-Moog-Core-Networking,RG-DEAZ1-Networking-Core-VCE-Hub,deaz1pcnvce02,No
Sub-Moog-Core-Networking,RG-SGAZ1-Networking-CitrixADC-ADM-Agent,sgaz1pcxadm01,No
Sub-Moog-Core-Networking,RG-SGAZ1-Networking-CitrixADC-Netscaler,sgaz1pcxadc01,No
Sub-Moog-Core-Networking,RG-SGAZ1-Networking-CitrixADC-Netscaler,sgaz1pcxadc02,No
Sub-Moog-Core-Networking,RG-NLAW2-Networking-CitrixADC-ADM-Agent,nlaw2pcxadm01,No
Sub-Moog-Core-Networking,RG-NLAW2-Networking-CitrixADC-Netscaler,nlaw2pcxadc01,No
Sub-Moog-Core-Networking,RG-NLAW2-Networking-CitrixADC-Netscaler,nlaw2pcxadc02,No
Sub-Moog-Core-Networking,RG-USAE2-Networking-CitrixADC-ADM-Agent,usae2pcxadm01,No
Sub-Moog-Core-Networking,RG-USAE2-Networking-CitrixADC-Netscaler,usae2pcxadc01,No
Sub-Moog-Core-Networking,RG-USAE2-Networking-CitrixADC-Netscaler,usae2pcxadc02,No
Sub-Moog-Core-Networking,RG-SGAZ1-Networking-Core-Firewall-Hub,sgaz1pcnpfw01,No
Sub-Moog-Core-Networking,RG-SGAZ1-Networking-Core-Firewall-Hub,sgaz1pcnpfw02,No
Sub-Moog-Core-Networking,RG-SGAZ1-Networking-Core-VCE-Hub,sgaz1pcnvce01,No
Sub-Moog-Core-Networking,RG-SGAZ1-Networking-Core-VCE-Hub,sgaz1pcnvce02,No
Sub-Moog-Core-Networking,RG-NLAW2-Networking-Core-Firewall-Hub,nlaw2pcnpfw01,No
Sub-Moog-Core-Networking,RG-NLAW2-Networking-Core-Firewall-Hub,nlaw2pcnpfw02,No
Sub-Moog-Core-Networking,RG-NLAW2-Networking-Core-VCE-Hub,nlaw2pcnvce01,No
Sub-Moog-Core-Networking,RG-NLAW2-Networking-Core-VCE-Hub,nlaw2pcnvce02,No
Sub-Moog-Core-Networking,RG-USAE2-Networking-Core-Firewall-Hub,usae2pcnpfw01,No
Sub-Moog-Core-Networking,RG-USAE2-Networking-Core-Firewall-Hub,usae2pcnpfw02,No
Sub-Moog-Core-Networking,RG-USAE2-Networking-Core-VCE-Hub,usae2pcnvce01,No
Sub-Moog-Core-Networking,RG-USAE2-Networking-Core-VCE-Hub,usae2pcnvce02,No
Sub-Moog-Core-Networking,RG-NLAW2-Networking-PaloAlto-UserIDAgent,nlaw2ppauid01,No
Sub-Moog-Core-Networking,RG-NLAW2-Networking-PaloAlto-UserIDAgent,nlaw2ppauid02,No
Sub-Moog-Core-Identity,RG-NLAW2-Identity-DomainController-IE-Prod,nlaw2piedc01,No
Sub-Moog-Core-Identity,RG-NLAW2-Identity-DomainController-NL-Prod,nlaw2pnldc01,Yes
Sub-Moog-Core-Security,RG-NLAW2-Security-BeyondTrust-BeyondInsight,nlaw2psecbtbi01,No
Sub-Moog-Core-Security,RG-NLAW2-Security-BeyondTrust-BeyondInsight,nlaw2psecbtbi02,No
Sub-Moog-Core-Security,RG-NLAW2-Security-BeyondTrust-RemoteSupport,nlaw2pbtrs01,No
Sub-Moog-Core-Security,RG-USAZ2-Security-BeyondTrust-SQL-DR,usaz2psecbtdb01,No
Sub-Moog-Core-Security,RG-USAZ2-Security-BeyondTrust-SQL-DR,usaz2psecbtdb02,No
Sub-Moog-Core-Security,RG-SGAZ1-Security-BeyondTrust-BeyondInsight,sgaz1psecbtbi01,No
Sub-Moog-Core-Security,RG-SGAZ1-Security-BeyondTrust-BeyondInsight,sgaz1psecbtbi02,No
Sub-Moog-Core-Security,RG-SGAZ1-Security-BeyondTrust-RemoteSupport,sgaz1pbtrs01,No
Sub-Moog-Core-Security,RG-SGAZ1-Security-Rapid7-Scanner,sgaz1psecrapd01,No
Sub-Moog-Core-Security,RG-SGAZ1-Security-BeyondTrust-SQL,sgaz1psecbtdb01,No
Sub-Moog-Core-Security,RG-SGAZ1-Security-Ivanti-SXS-Application,sgaz1psecisxs01,No
Sub-Moog-Core-Security,RG-SGAZ1-Security-Ivanti-SXS-Application,sgaz1psecisxs02,No
Sub-Moog-Core-Security,RG-NLAW2-Security-BeyondTrust-SQL,nlaw2psecbtdb01,No
Sub-Moog-Core-Security,RG-NLAW2-Security-Ivanti-SXS-Application,nlaw2psecisxs01,No
Sub-Moog-Core-Security,RG-NLAW2-Security-Ivanti-SXS-Application,nlaw2psecisxs02,No
Sub-Moog-Core-Security,RG-USAE2-Security-BeyondTrust-Management,usae2psecbtjb01,No
Sub-Moog-Core-Security,RG-USAE2-Security-BeyondTrust-SQL,usae2psecbtdb01,No
Sub-Moog-Core-Security,RG-USAE2-Security-BeyondTrust-SQL,usae2psecbtdb02,No
Sub-Moog-Core-Security,RG-USAE2-Security-BeyondTrust-BeyondInsight,usae2psecbtbi03,No
Sub-Moog-Core-Security,RG-USAE2-Security-BeyondTrust-BeyondInsight,usae2psecbtbi04,No
Sub-Moog-Core-Security,RG-USAE2-Security-LogRhythm-WindowsEventCollector,usae2pseclrwc01,No
Sub-Moog-Core-Security,RG-USAE2-Security-Rapid7-Scanner,usae2psecrapd01,No
Sub-Moog-Core-Security,RG-USAE2-Security-BeyondTrust-Privilege-Mgmt,usae2psecbtpmul01,No
Sub-Moog-Core-Security,RG-USAE2-Security-BeyondTrust-Privilege-Mgmt,usae2psecbtpmul02,No
Sub-Moog-Core-Security,RG-USAE2-Security-BeyondTrust-Privilege-Mgmt,usae2psecbtpmul03,No
Sub-Moog-Core-Security,RG-USAE2-Security-Ivanti-SXS-Application,usae2psecisxs01,No
Sub-Moog-Core-Security,RG-USAE2-Security-Ivanti-SXS-Application,usae2psecisxs02,No
Sub-Moog-Core-Security,RG-USAE2-Security-Ivanti-SXS-Application,usae2psecisxs03,No
Sub-Moog-Core-Security,RG-USAE2-Security-Ivanti-SXS-Application-Dev,usae2dsecisxs01,No
Sub-Moog-Core-Security,RG-USAE2-Security-BeyondTrust-RemoteSupport,usae2psecbtrs01,No
Sub-Moog-Core-Security,RG-USAE2-Security-BeyondTrust-RemoteSupport,usae2psecbtrs02,No
Sub-Moog-Core-Security,RG-USAE2-Security-EntraConnect,usae2pentrcon01,No
Sub-Moog-Core-Security,RG-GBAZ1-Security-pentest,gbaz1nkalipoc01,Yes
Sub-Moog-Core-Security,RG-USAE2-Security-Cortex-XDR,usae2svpabrkr01,No
Visual Studio Enterprise Subscription,NewVM1_group,NewVM1,No
Visual Studio Enterprise Subscription,rg-testing-vms,vm-mc-test-1,No
Visual Studio Enterprise Subscription,rg-testing-vms,vm-mc-test-4,No
Visual Studio Enterprise Subscription,rg-testing-vms,vm-mc-test-5,No
Visual Studio Enterprise Subscription,RG-USAZ2-Workday-Test,USAZ2SVWDTEST,No
Visual Studio Enterprise Subscription,rg-boglin,boglin,No
Visual Studio Enterprise,MadsDevServer2022,MadsDevServer2022,No
Visual Studio Enterprise,MadsServerUbuntu,MadsDevServerUbuntu,No
Visual Studio Enterprise Subscription,VM-AJS-TEST_group,DynatraceTestLinuxMachine,No
BillMEnterprise,BillMTestRG,Billm-Ubuntu-test,No
Visual Studio Enterprise Subscription,MadsBotsUbuntu,MadsBotsServerUbuntu,No
Visual Studio Enterprise Subscription,ToolboxTestGroup,ToolboxTestVM,No
Sub-MoogInno-Aircraft-Convergence-NonProd,cvg-sim-cmp-rg,cvg-sim-cmp-licenceserver,No
Sub-MoogInno-Aircraft-Convergence-NonProd,cvg-sim-img-rg,cvg-sim-img-plantsimvm,No
Sub-Moog-Innovation-DarwinAI-Development,moog-gensynth1-rsgrp,moog-gensynth1-vm-gpu1,No
Sub-Moog-Innovation,ares-dev-backend,ares-dev-vm,No
Sub-Moog-Innovation,ag-innovation-video-test,moog-ag-ant-test,No
Sub-Moog-Innovation,rg-woojin-test,vm-woojin-test-2,No
